idSchool,SchoolName,Grade,ProgramCode,Rank,Tiebreakers,Requests,Assigned Here,Assigned Better,Assigned Worse
488,Sloat (Commodore) ES,1,GE,3,-,2.5,1,1,0.5
488,Sloat (Commodore) ES,1,GE,4,-,1.5,0,1,0.5
488,Sloat (Commodore) ES,1,GE,5,-,2.5,0,2.5,0
488,Sloat (Commodore) ES,1,GE,6,-,1,0,0,1
488,Sloat (Commodore) ES,1,GE,7,-,1.5,0,1,0.5
488,Sloat (Commodore) ES,1,GE,8,-,2,0,0,2
488,Sloat (Commodore) ES,1,GE,9,-,1,0,1,0
488,Sloat (Commodore) ES,1,GE,10,-,1,1,0,0
488,Sloat (Commodore) ES,1,GE,11,-,1,0.5,0.5,0
488,Sloat (Commodore) ES,1,GE,54,-,1,0,1,0
488,Sloat (Commodore) ES,1,GE,1,AA;,1.5,0.5,0,1
488,Sloat (Commodore) ES,1,GE,2,AA;,1,1,0,0
488,Sloat (Commodore) ES,1,GE,3,AA;,1,1,0,0
488,Sloat (Commodore) ES,1,GE,4,AA;,1,1,0,0
488,Sloat (Commodore) ES,1,GE,12,AA;,1,0,1,0
488,Sloat (Commodore) ES,1,GE,5,CT1;,1,0,1,0
488,Sloat (Commodore) ES,1,GE,13,CT1;,1,0,1,0
488,Sloat (Commodore) ES,2,GE,1,-,1,0,0,1
488,Sloat (Commodore) ES,2,GE,2,-,2.5,0.5,0,2
488,Sloat (Commodore) ES,2,GE,3,-,1,0,1,0
488,Sloat (Commodore) ES,2,GE,4,-,1.5,0.5,1,0
488,Sloat (Commodore) ES,2,GE,6,-,1,0,1,0
488,Sloat (Commodore) ES,2,GE,7,-,1,0,0,1
488,Sloat (Commodore) ES,2,GE,15,-,1,0,1,0
488,Sloat (Commodore) ES,2,GE,22,-,1,0,1,0
488,Sloat (Commodore) ES,2,GE,1,AA;,1,0.5,0,0.5
488,Sloat (Commodore) ES,2,GE,2,AA;,2,0,0,2
488,Sloat (Commodore) ES,2,GE,5,AA;,1,0,1,0
488,Sloat (Commodore) ES,2,GE,3,CT1;,2,1,0,1
488,Sloat (Commodore) ES,3,GE,1,-,2,0,0,2
488,Sloat (Commodore) ES,3,GE,2,-,2.5,0,1,1.5
488,Sloat (Commodore) ES,3,GE,3,-,3,1,0,2
488,Sloat (Commodore) ES,3,GE,4,-,1.5,0,0,1.5
488,Sloat (Commodore) ES,3,GE,5,-,1,0,1,0
488,Sloat (Commodore) ES,3,GE,6,-,2,0.5,1,0.5
488,Sloat (Commodore) ES,3,GE,8,-,1,0,1,0
488,Sloat (Commodore) ES,3,GE,9,-,1,0,0,1
488,Sloat (Commodore) ES,3,GE,10,-,2,0,2,0
488,Sloat (Commodore) ES,3,GE,1,AA;,1,1,0,0
488,Sloat (Commodore) ES,3,GE,2,AA;,1,1,0,0
488,Sloat (Commodore) ES,4,GE,1,-,2,0.5,0,1.5
488,Sloat (Commodore) ES,4,GE,2,-,1,0.5,0,0.5
488,Sloat (Commodore) ES,4,GE,3,-,3,0,2,1
488,Sloat (Commodore) ES,4,GE,4,-,1.5,0,1.5,0
488,Sloat (Commodore) ES,4,GE,5,-,1,0.5,0.5,0
488,Sloat (Commodore) ES,4,GE,6,-,1,0,1,0
488,Sloat (Commodore) ES,4,GE,8,-,1,0,1,0
488,Sloat (Commodore) ES,4,GE,14,-,1,0,1,0
488,Sloat (Commodore) ES,4,GE,56,-,1,0,1,0
488,Sloat (Commodore) ES,4,GE,1,AA;,2.5,2,0,0.5
488,Sloat (Commodore) ES,4,GE,3,AA;,1,1,0,0
488,Sloat (Commodore) ES,4,GE,3,CT1;,1,0,1,0
488,Sloat (Commodore) ES,4,GE,5,CT1;,2,0,2,0
488,Sloat (Commodore) ES,5,GE,1,-,1,1,0,0
488,Sloat (Commodore) ES,5,GE,2,-,3,0,1,2
488,Sloat (Commodore) ES,5,GE,3,-,1.5,0,0.5,1
488,Sloat (Commodore) ES,5,GE,5,-,1,0,1,0
488,Sloat (Commodore) ES,5,GE,6,-,1,0,0,1
488,Sloat (Commodore) ES,5,GE,10,-,1,0,1,0
488,Sloat (Commodore) ES,5,GE,19,-,1,0,0,1
488,Sloat (Commodore) ES,5,GE,20,-,1,0,1,0
488,Sloat (Commodore) ES,5,GE,1,AA;,1,1,0,0
488,Sloat (Commodore) ES,5,GE,2,AA;,1,1,0,0
488,Sloat (Commodore) ES,5,GE,4,AA;,1,0,1,0
488,Sloat (Commodore) ES,5,GE,1,CT1;,1,1,0,0
834,Spring Valley Science ES,TK,GE,1,-,2,2,0,0
834,Spring Valley Science ES,TK,GE,2,-,5,1,4,0
834,Spring Valley Science ES,TK,GE,3,-,6.5,1,5.5,0
834,Spring Valley Science ES,TK,GE,4,-,6.5,0.5,6,0
834,Spring Valley Science ES,TK,GE,5,-,4.5,0,4.5,0
834,Spring Valley Science ES,TK,GE,6,-,2,0,2,0
834,Spring Valley Science ES,TK,GE,7,-,1,0,1,0
834,Spring Valley Science ES,TK,GE,8,-,1.5,0,1.5,0
834,Spring Valley Science ES,TK,GE,9,-,1,0,1,0
834,Spring Valley Science ES,TK,GE,10,-,2,0,2,0
834,Spring Valley Science ES,TK,GE,16,-,1,0,1,0
834,Spring Valley Science ES,TK,GE,21,-,2,0,2,0
834,Spring Valley Science ES,TK,GE,22,-,1,0,1,0
834,Spring Valley Science ES,TK,GE,31,-,1,0,1,0
834,Spring Valley Science ES,TK,GE,47,-,1,0,1,0
834,Spring Valley Science ES,TK,GE,64,-,1,0,1,0
834,Spring Valley Science ES,TK,GE,2,AA;,1,0,1,0
834,Spring Valley Science ES,TK,GE,4,AA;,1,0,1,0
834,Spring Valley Science ES,TK,GE,5,AA;,1,0,1,0
834,Spring Valley Science ES,TK,GE,7,AA;,1,0,1,0
834,Spring Valley Science ES,TK,GE,18,AA;,1,0,1,0
834,Spring Valley Science ES,TK,GE,1,CT1;,1.5,1.5,0,0
834,Spring Valley Science ES,TK,GE,2,CT1;,1,0,1,0
834,Spring Valley Science ES,TK,GE,3,CT1;,1.5,0,1.5,0
834,Spring Valley Science ES,TK,GE,4,CT1;,2,0,2,0
834,Spring Valley Science ES,TK,GE,10,CT1;,1,0,1,0
834,Spring Valley Science ES,TK,GE,1,CT1;S;,1.5,1.5,0,0
834,Spring Valley Science ES,TK,GE,1,S;,1,1,0,0
834,Spring Valley Science ES,TK,GE,7,S;,1,0,1,0
834,Spring Valley Science ES,K,GE,1,-,5,4.5,0,0.5
834,Spring Valley Science ES,K,GE,2,-,7.5,4.5,3,0
834,Spring Valley Science ES,K,GE,3,-,8.5,1,7.5,0
834,Spring Valley Science ES,K,GE,4,-,5.5,1,4.5,0
834,Spring Valley Science ES,K,GE,5,-,8,0,8,0
834,Spring Valley Science ES,K,GE,6,-,1,0,1,0
834,Spring Valley Science ES,K,GE,7,-,1,0,1,0
834,Spring Valley Science ES,K,GE,8,-,2,0,2,0
834,Spring Valley Science ES,K,GE,9,-,1.5,0,1.5,0
834,Spring Valley Science ES,K,GE,10,-,1,0,1,0
834,Spring Valley Science ES,K,GE,14,-,1,0,1,0
834,Spring Valley Science ES,K,GE,15,-,2,0,2,0
834,Spring Valley Science ES,K,GE,16,-,2,0,2,0
834,Spring Valley Science ES,K,GE,17,-,1,0,1,0
834,Spring Valley Science ES,K,GE,21,-,1,0,1,0
834,Spring Valley Science ES,K,GE,22,-,1,0,1,0
834,Spring Valley Science ES,K,GE,27,-,1,0,1,0
834,Spring Valley Science ES,K,GE,70,-,1,0,1,0
834,Spring Valley Science ES,K,GE,77,-,1,0,1,0
834,Spring Valley Science ES,K,GE,1,AA;,1,1,0,0
834,Spring Valley Science ES,K,GE,2,AA;,1,0,1,0
834,Spring Valley Science ES,K,GE,3,AA;,1,1,0,0
834,Spring Valley Science ES,K,GE,5,AA;,1,0,1,0
834,Spring Valley Science ES,K,GE,8,AA;,1,0,1,0
834,Spring Valley Science ES,K,GE,9,AA;,1,0,1,0
834,Spring Valley Science ES,K,GE,11,AA;,1,0,1,0
834,Spring Valley Science ES,K,GE,1,CT1;,2,2,0,0
834,Spring Valley Science ES,K,GE,2,CT1;,1.5,0,1.5,0
834,Spring Valley Science ES,K,GE,3,CT1;,3.5,0,3.5,0
834,Spring Valley Science ES,K,GE,4,CT1;,4,0,4,0
834,Spring Valley Science ES,K,GE,5,CT1;,2,0,2,0
834,Spring Valley Science ES,K,GE,1,S;,1,1,0,0
834,Spring Valley Science ES,K,GE,3,S;,1,1,0,0
834,Spring Valley Science ES,1,GE,1,-,1,1,0,0
834,Spring Valley Science ES,1,GE,2,-,1,0,1,0
834,Spring Valley Science ES,1,GE,3,-,1,0,1,0
834,Spring Valley Science ES,1,GE,16,-,1,0,1,0
834,Spring Valley Science ES,1,GE,55,-,1,0,1,0
834,Spring Valley Science ES,1,GE,1,CT1;,1,1,0,0
834,Spring Valley Science ES,2,GE,1,-,1,1,0,0
834,Spring Valley Science ES,2,GE,2,-,1,0,1,0
834,Spring Valley Science ES,2,GE,5,-,2,0,2,0
834,Spring Valley Science ES,3,GE,2,-,1,0,1,0
834,Spring Valley Science ES,3,GE,4,-,1,0,1,0
834,Spring Valley Science ES,4,GE,4,-,1,0,1,0
834,Spring Valley Science ES,4,GE,21,-,1,0,1,0
834,Spring Valley Science ES,4,GE,22,-,1,0,1,0
834,Spring Valley Science ES,5,GE,3,-,1,0,1,0
834,Spring Valley Science ES,5,GE,5,-,1,0,1,0
834,Spring Valley Science ES,TK,MM,1,-,1,1,0,0
834,Spring Valley Science ES,TK,MM,2,-,2,0,2,0
834,Spring Valley Science ES,TK,MM,4,-,1,0,1,0
834,Spring Valley Science ES,TK,MM,2,CT1;,1,0,1,0
834,Spring Valley Science ES,TK,MM,4,CT1;,1,0,1,0
834,Spring Valley Science ES,K,MM,1,-,2,2,0,0
834,Spring Valley Science ES,K,MM,2,-,2,1,1,0
834,Spring Valley Science ES,K,MM,3,-,2,0,1,1
834,Spring Valley Science ES,K,MM,4,-,5,2,3,0
834,Spring Valley Science ES,K,MM,5,-,1,0,1,0
834,Spring Valley Science ES,K,MM,7,-,1,0,1,0
834,Spring Valley Science ES,K,MM,2,CT1;,1,0,1,0
834,Spring Valley Science ES,K,MM,5,CT1;,1,0,1,0
834,Spring Valley Science ES,K,MM,6,CT1;,1,0,1,0
834,Spring Valley Science ES,K,MM,1,S;,1,1,0,0
834,Spring Valley Science ES,1,MM,1,-,0,0,0,0
834,Spring Valley Science ES,2,MM,16,-,1,0,1,0
834,Spring Valley Science ES,3,MM,1,-,1,0,0,1
834,Spring Valley Science ES,3,MM,3,-,1,0,0,1
834,Spring Valley Science ES,3,SB,3,CL;,1,0,1,0
834,Spring Valley Science ES,3,SB,1,CT1;CL;,1,0,0,1
834,Spring Valley Science ES,4,SB,3,CL;,1,0,1,0
834,Spring Valley Science ES,4,SB,1,CT1;CL;,1,0,0,1
834,Spring Valley Science ES,5,SB,1,CT1;CL;,1,0,0,1
782,Stevenson (Robert Louis) ES,TK,GE,1,-,26.5,0,0,26.5
782,Stevenson (Robert Louis) ES,TK,GE,2,-,51.5,0,10,41.5
782,Stevenson (Robert Louis) ES,TK,GE,3,-,49.5,0,12,37.5
782,Stevenson (Robert Louis) ES,TK,GE,4,-,41,0,16.5,24.5
782,Stevenson (Robert Louis) ES,TK,GE,5,-,36,0.5,13.5,22
782,Stevenson (Robert Louis) ES,TK,GE,6,-,16,0,5,11
782,Stevenson (Robert Louis) ES,TK,GE,7,-,5.5,0,3,2.5
782,Stevenson (Robert Louis) ES,TK,GE,8,-,9,0,5.5,3.5
782,Stevenson (Robert Louis) ES,TK,GE,9,-,12.5,0,8.5,4
782,Stevenson (Robert Louis) ES,TK,GE,10,-,6.5,0,3.5,3
782,Stevenson (Robert Louis) ES,TK,GE,11,-,5.5,0,1.5,4
782,Stevenson (Robert Louis) ES,TK,GE,12,-,4,0,3,1
782,Stevenson (Robert Louis) ES,TK,GE,13,-,2.5,0,2.5,0
782,Stevenson (Robert Louis) ES,TK,GE,14,-,2,0,2,0
782,Stevenson (Robert Louis) ES,TK,GE,15,-,3,0,2,1
782,Stevenson (Robert Louis) ES,TK,GE,16,-,2,0,2,0
782,Stevenson (Robert Louis) ES,TK,GE,17,-,1,0,0,1
782,Stevenson (Robert Louis) ES,TK,GE,19,-,2,0,2,0
782,Stevenson (Robert Louis) ES,TK,GE,21,-,1,0,1,0
782,Stevenson (Robert Louis) ES,TK,GE,22,-,1,0,1,0
782,Stevenson (Robert Louis) ES,TK,GE,23,-,1,0,1,0
782,Stevenson (Robert Louis) ES,TK,GE,29,-,1,0,1,0
782,Stevenson (Robert Louis) ES,TK,GE,30,-,1,0,1,0
782,Stevenson (Robert Louis) ES,TK,GE,48,-,1,0,1,0
782,Stevenson (Robert Louis) ES,TK,GE,1,AA;,14.5,0.5,0,14
782,Stevenson (Robert Louis) ES,TK,GE,2,AA;,15.5,1,1,13.5
782,Stevenson (Robert Louis) ES,TK,GE,3,AA;,9,0,2,7
782,Stevenson (Robert Louis) ES,TK,GE,4,AA;,3,0,1.5,1.5
782,Stevenson (Robert Louis) ES,TK,GE,5,AA;,2,0,1,1
782,Stevenson (Robert Louis) ES,TK,GE,6,AA;,2,0,0,2
782,Stevenson (Robert Louis) ES,TK,GE,7,AA;,1,0,0,1
782,Stevenson (Robert Louis) ES,TK,GE,1,CT1;,2,2,0,0
782,Stevenson (Robert Louis) ES,TK,GE,2,CT1;,2,1,1,0
782,Stevenson (Robert Louis) ES,TK,GE,4,CT1;,5,0,5,0
782,Stevenson (Robert Louis) ES,TK,GE,5,CT1;,2.5,0,2.5,0
782,Stevenson (Robert Louis) ES,TK,GE,6,CT1;,1.5,0,1.5,0
782,Stevenson (Robert Louis) ES,TK,GE,7,CT1;,1,0,1,0
782,Stevenson (Robert Louis) ES,TK,GE,8,CT1;,1,0,1,0
782,Stevenson (Robert Louis) ES,TK,GE,10,CT1;,1,0,1,0
782,Stevenson (Robert Louis) ES,TK,GE,1,CT1;S;,1,1,0,0
782,Stevenson (Robert Louis) ES,TK,GE,1,S;,4.5,4.5,0,0
782,Stevenson (Robert Louis) ES,TK,GE,2,S;,1,1,0,0
782,Stevenson (Robert Louis) ES,TK,GE,3,S;,1,0,1,0
782,Stevenson (Robert Louis) ES,TK,GE,1,S;AA;,12.5,12.5,0,0
782,Stevenson (Robert Louis) ES,TK,GE,2,S;AA;,1,0.5,0.5,0
782,Stevenson (Robert Louis) ES,K,GE,1,-,17.5,0,0,17.5
782,Stevenson (Robert Louis) ES,K,GE,2,-,34.5,2,19,13.5
782,Stevenson (Robert Louis) ES,K,GE,3,-,63.5,0,44,19.5
782,Stevenson (Robert Louis) ES,K,GE,4,-,56,0,47,9
782,Stevenson (Robert Louis) ES,K,GE,5,-,48.5,0.5,39.5,8.5
782,Stevenson (Robert Louis) ES,K,GE,6,-,27.5,0,22.5,5
782,Stevenson (Robert Louis) ES,K,GE,7,-,22,0,20.5,1.5
782,Stevenson (Robert Louis) ES,K,GE,8,-,23,0.5,22,0.5
782,Stevenson (Robert Louis) ES,K,GE,9,-,10.5,0,9.5,1
782,Stevenson (Robert Louis) ES,K,GE,10,-,10,0,10,0
782,Stevenson (Robert Louis) ES,K,GE,11,-,7.5,0,7.5,0
782,Stevenson (Robert Louis) ES,K,GE,12,-,8,0,8,0
782,Stevenson (Robert Louis) ES,K,GE,13,-,5.5,0,5.5,0
782,Stevenson (Robert Louis) ES,K,GE,14,-,3.5,0,3.5,0
782,Stevenson (Robert Louis) ES,K,GE,15,-,2,0,2,0
782,Stevenson (Robert Louis) ES,K,GE,16,-,3.5,0,3.5,0
782,Stevenson (Robert Louis) ES,K,GE,17,-,2.5,0,2.5,0
782,Stevenson (Robert Louis) ES,K,GE,18,-,1.5,0,1.5,0
782,Stevenson (Robert Louis) ES,K,GE,19,-,1.5,0,1.5,0
782,Stevenson (Robert Louis) ES,K,GE,20,-,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,21,-,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,22,-,3,0,3,0
782,Stevenson (Robert Louis) ES,K,GE,23,-,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,24,-,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,25,-,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,26,-,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,27,-,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,28,-,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,31,-,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,69,-,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,71,-,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,78,-,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,1,AA;,11,10,0,1
782,Stevenson (Robert Louis) ES,K,GE,2,AA;,14.5,8.5,6,0
782,Stevenson (Robert Louis) ES,K,GE,3,AA;,15.5,9,5.5,1
782,Stevenson (Robert Louis) ES,K,GE,4,AA;,7,4.5,2.5,0
782,Stevenson (Robert Louis) ES,K,GE,5,AA;,6,3,3,0
782,Stevenson (Robert Louis) ES,K,GE,6,AA;,4,0.5,3.5,0
782,Stevenson (Robert Louis) ES,K,GE,7,AA;,3,0.5,2.5,0
782,Stevenson (Robert Louis) ES,K,GE,8,AA;,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,9,AA;,3.5,0.5,2.5,0.5
782,Stevenson (Robert Louis) ES,K,GE,10,AA;,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,1,AA;AAP;,1,1,0,0
782,Stevenson (Robert Louis) ES,K,GE,3,AA;AAP;,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,1,CT1;,1,1,0,0
782,Stevenson (Robert Louis) ES,K,GE,2,CT1;,3,0,3,0
782,Stevenson (Robert Louis) ES,K,GE,3,CT1;,2,0,2,0
782,Stevenson (Robert Louis) ES,K,GE,4,CT1;,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,5,CT1;,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,6,CT1;,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,7,CT1;,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,8,CT1;,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,9,CT1;,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,10,CT1;,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,11,CT1;,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,15,CT1;,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,32,CT1;,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,1,S;,2,2,0,0
782,Stevenson (Robert Louis) ES,K,GE,2,S;,1,1,0,0
782,Stevenson (Robert Louis) ES,K,GE,3,S;,1,0,1,0
782,Stevenson (Robert Louis) ES,K,GE,1,S;AA;,7.5,7.5,0,0
782,Stevenson (Robert Louis) ES,K,GE,2,S;AA;,1,0.5,0.5,0
782,Stevenson (Robert Louis) ES,K,GE,4,S;AA;,1,1,0,0
782,Stevenson (Robert Louis) ES,1,GE,1,-,3,0,0,3
782,Stevenson (Robert Louis) ES,1,GE,2,-,5,0,0.5,4.5
782,Stevenson (Robert Louis) ES,1,GE,3,-,4,0,1,3
782,Stevenson (Robert Louis) ES,1,GE,4,-,3.5,0,2.5,1
782,Stevenson (Robert Louis) ES,1,GE,5,-,1.5,0,1,0.5
782,Stevenson (Robert Louis) ES,1,GE,6,-,1.5,0,0.5,1
782,Stevenson (Robert Louis) ES,1,GE,7,-,2,0.5,1,0.5
782,Stevenson (Robert Louis) ES,1,GE,10,-,1,0,0,1
782,Stevenson (Robert Louis) ES,1,GE,11,-,1,0,0.5,0.5
782,Stevenson (Robert Louis) ES,1,GE,12,-,1,0,0,1
782,Stevenson (Robert Louis) ES,1,GE,18,-,0,0,0,0
782,Stevenson (Robert Louis) ES,1,GE,19,-,1,0,1,0
782,Stevenson (Robert Louis) ES,1,GE,56,-,1,0,1,0
782,Stevenson (Robert Louis) ES,1,GE,1,AA;,2,1,0,1
782,Stevenson (Robert Louis) ES,1,GE,2,AA;,1.5,1,0,0.5
782,Stevenson (Robert Louis) ES,1,GE,7,CT1;,1,0,1,0
782,Stevenson (Robert Louis) ES,2,GE,1,-,3,0,0,3
782,Stevenson (Robert Louis) ES,2,GE,2,-,3.5,0.5,0,3
782,Stevenson (Robert Louis) ES,2,GE,3,-,5,0.5,0.5,4
782,Stevenson (Robert Louis) ES,2,GE,4,-,2,0,2,0
782,Stevenson (Robert Louis) ES,2,GE,5,-,4,1,3,0
782,Stevenson (Robert Louis) ES,2,GE,6,-,1.5,0,1,0.5
782,Stevenson (Robert Louis) ES,2,GE,7,-,1,0,0,1
782,Stevenson (Robert Louis) ES,2,GE,11,-,1,0,0,1
782,Stevenson (Robert Louis) ES,2,GE,15,-,1,0,1,0
782,Stevenson (Robert Louis) ES,2,GE,1,AA;,2,2,0,0
782,Stevenson (Robert Louis) ES,2,GE,2,AA;,2,1,0,1
782,Stevenson (Robert Louis) ES,3,GE,1,-,4,0,0,4
782,Stevenson (Robert Louis) ES,3,GE,2,-,2,0,0,2
782,Stevenson (Robert Louis) ES,3,GE,3,-,4,0,0,4
782,Stevenson (Robert Louis) ES,3,GE,4,-,3,0,1,2
782,Stevenson (Robert Louis) ES,3,GE,5,-,4,1,0,3
782,Stevenson (Robert Louis) ES,3,GE,6,-,2,0,2,0
782,Stevenson (Robert Louis) ES,3,GE,7,-,1,0,1,0
782,Stevenson (Robert Louis) ES,3,GE,10,-,1,0,1,0
782,Stevenson (Robert Louis) ES,3,GE,12,-,1,0,0,1
782,Stevenson (Robert Louis) ES,3,GE,13,-,1,0,1,0
782,Stevenson (Robert Louis) ES,3,GE,15,-,1,0,1,0
782,Stevenson (Robert Louis) ES,3,GE,1,AA;,2.5,1,0,1.5
782,Stevenson (Robert Louis) ES,3,GE,2,AA;,1,0.5,0,0.5
782,Stevenson (Robert Louis) ES,3,GE,4,AA;,1,0,1,0
782,Stevenson (Robert Louis) ES,3,GE,14,CT1;,1,0,1,0
782,Stevenson (Robert Louis) ES,4,GE,1,-,3.5,0,0,3.5
782,Stevenson (Robert Louis) ES,4,GE,2,-,4,0,0.5,3.5
782,Stevenson (Robert Louis) ES,4,GE,3,-,2.5,0,1.5,1
782,Stevenson (Robert Louis) ES,4,GE,4,-,4,0,4,0
782,Stevenson (Robert Louis) ES,4,GE,5,-,2,0,2,0
782,Stevenson (Robert Louis) ES,4,GE,6,-,1,0,1,0
782,Stevenson (Robert Louis) ES,4,GE,7,-,1,0,1,0
782,Stevenson (Robert Louis) ES,4,GE,8,-,1,0,1,0
782,Stevenson (Robert Louis) ES,4,GE,10,-,2,1,1,0
782,Stevenson (Robert Louis) ES,4,GE,59,-,1,0,1,0
782,Stevenson (Robert Louis) ES,4,GE,1,AA;,2,0,0,2
782,Stevenson (Robert Louis) ES,4,GE,2,AA;,1.5,0,0.5,1
782,Stevenson (Robert Louis) ES,5,GE,1,-,3,0,0,3
782,Stevenson (Robert Louis) ES,5,GE,2,-,6,0,1,5
782,Stevenson (Robert Louis) ES,5,GE,3,-,3.5,0,0,3.5
782,Stevenson (Robert Louis) ES,5,GE,4,-,3,0,3,0
782,Stevenson (Robert Louis) ES,5,GE,5,-,1.5,0,0.5,1
782,Stevenson (Robert Louis) ES,5,GE,6,-,1,0,1,0
782,Stevenson (Robert Louis) ES,5,GE,7,-,1,0,1,0
782,Stevenson (Robert Louis) ES,5,GE,10,-,0,0,0,0
782,Stevenson (Robert Louis) ES,5,GE,11,-,2,0,2,0
782,Stevenson (Robert Louis) ES,5,GE,12,-,1,0,1,0
782,Stevenson (Robert Louis) ES,5,GE,1,AA;,1,0,0,1
782,Stevenson (Robert Louis) ES,5,GE,2,AA;,1,0,0,1
782,Stevenson (Robert Louis) ES,5,GE,3,AA;,1,0,0,1
782,Stevenson (Robert Louis) ES,5,GE,4,AA;,1,0,1,0
782,Stevenson (Robert Louis) ES,5,GE,14,CT1;,1,0,0,1
782,Stevenson (Robert Louis) ES,5,GE,1,S;,1,0,0,1
782,Stevenson (Robert Louis) ES,TK,MM,1,-,4.5,1.5,0,3
782,Stevenson (Robert Louis) ES,TK,MM,2,-,2,0,1,1
782,Stevenson (Robert Louis) ES,TK,MM,3,-,1.5,0,1.5,0
782,Stevenson (Robert Louis) ES,TK,MM,4,-,1,0,1,0
782,Stevenson (Robert Louis) ES,TK,MM,2,CT1;,1.5,0,1.5,0
782,Stevenson (Robert Louis) ES,TK,MM,3,CT1;,1,0,1,0
782,Stevenson (Robert Louis) ES,TK,MM,4,CT1;,1,0,1,0
782,Stevenson (Robert Louis) ES,TK,MM,1,S;AA;,1,1,0,0
782,Stevenson (Robert Louis) ES,K,MM,1,-,3.5,0,0,3.5
782,Stevenson (Robert Louis) ES,K,MM,2,-,3,0.5,1.5,1
782,Stevenson (Robert Louis) ES,K,MM,3,-,4,0.5,1,2.5
782,Stevenson (Robert Louis) ES,K,MM,4,-,2,0,1,1
782,Stevenson (Robert Louis) ES,K,MM,5,-,1.5,0,1.5,0
782,Stevenson (Robert Louis) ES,K,MM,7,-,1,0,0,1
782,Stevenson (Robert Louis) ES,K,MM,8,-,1,0,1,0
782,Stevenson (Robert Louis) ES,K,MM,9,-,1,0,1,0
782,Stevenson (Robert Louis) ES,K,MM,1,AA;,1,0,0,1
782,Stevenson (Robert Louis) ES,K,MM,1,CT1;,1,1,0,0
782,Stevenson (Robert Louis) ES,K,MM,4,CT1;,1,0,1,0
782,Stevenson (Robert Louis) ES,1,MM,1,-,2,0,0,2
782,Stevenson (Robert Louis) ES,2,MM,10,-,1,0,1,0
782,Stevenson (Robert Louis) ES,3,MM,2,-,1,0,0,1
782,Stevenson (Robert Louis) ES,4,MM,2,-,1,0,1,0
915,Stockton (Commodore) EES,TK,GE,1,-,3,0,0,3
915,Stockton (Commodore) EES,TK,GE,2,-,7,0,5,2
915,Stockton (Commodore) EES,TK,GE,3,-,2,0,2,0
915,Stockton (Commodore) EES,TK,GE,6,-,1,0,1,0
915,Stockton (Commodore) EES,TK,GE,7,-,1,0,1,0
915,Stockton (Commodore) EES,TK,GE,8,-,1,0,1,0
915,Stockton (Commodore) EES,TK,GE,9,-,1,0,1,0
915,Stockton (Commodore) EES,TK,GE,16,-,1,0,1,0
915,Stockton (Commodore) EES,TK,GE,2,CT1;,1,0,1,0
915,Stockton (Commodore) EES,TK,GE,4,CT1;,1,0,1,0
915,Stockton (Commodore) EES,TK,GE,9,CT1;,1,0,1,0
915,Stockton (Commodore) EES,TK,GE,1,CT1;PK;,2,2,0,0
915,Stockton (Commodore) EES,TK,GE,1,PK;,9,4,0,5
915,Stockton (Commodore) EES,TK,GE,2,PK;,5,0,3,2
915,Stockton (Commodore) EES,TK,GE,3,PK;,1,0,1,0
915,Stockton (Commodore) EES,TK,GE,4,PK;,2,1,1,0
915,Stockton (Commodore) EES,TK,GE,1,S;,1,1,0,0
915,Stockton (Commodore) EES,TK,GE,2,S;,1,0,1,0
915,Stockton (Commodore) EES,TK,GE,1,S;PK;,13,13,0,0
915,Stockton (Commodore) EES,TK,GE,2,S;PK;,4,0,4,0
915,Stockton (Commodore) EES,TK,GE872,1,-,2,0,0,2
915,Stockton (Commodore) EES,TK,GE872,2,-,7,0,5,2
915,Stockton (Commodore) EES,TK,GE872,3,-,4,0,4,0
915,Stockton (Commodore) EES,TK,GE872,4,-,5,0,4,1
915,Stockton (Commodore) EES,TK,GE872,5,-,4,0,3,1
915,Stockton (Commodore) EES,TK,GE872,7,-,2,0,0,2
